x,y,z,time,label
9.877060547,0.116158447,0.288599854,6-30,1
10.04950195,0.10178833,0.234711914,6-30,1
9.992021484,0.082628174,0.068258057,6-30,1
10.00279907,0.020357666,0.275427246,6-30,1
10.03632935,0.063468018,0.146096191,6-30,1
9.977651367,0.075443115,0.258662109,6-30,1
9.946516113,0.126936035,0.274229736,6-30,1
9.892628174,0.067060547,0.276624756,6-30,1
9.868677979,0.082628174,0.277822266,6-30,1
10.02674927,0.028740234,0.20597168,6-30,1
9.988428955,0.071850586,0.319735107,6-30,1
10.03393433,0.107775879,0.25387207,6-30,1
10.00279907,0.05029541,0.238304443,6-30,1
10.03752686,0.106578369,0.147293701,6-30,1
10.01357666,0.05029541,0.265847168,6-30,1
10.0303418,0.073048096,0.174836426,6-30,1
9.984836426,0.093405762,0.316142578,6-30,1
9.959688721,0.099393311,0.176033936,6-30,1
9.890233154,0.035925293,0.314945068,6-30,1
10.1285376,0.113763428,0.147293701,6-30,1
9.971663818,0.128133545,0.114960938,6-30,1
10.03632935,0.05029541,0.208366699,6-30,1
9.988428955,0.095800781,0.119750977,6-30,1
9.893825684,0.080233154,0.106578369,6-30,1
9.886640625,0.057480469,0.276624756,6-30,1
10.07464966,0.063468018,0.185614014,6-30,1
9.850715332,0.092208252,0.312550049,6-30,1
9.886640625,0.059875488,0.231119385,6-30,1
9.897418213,0.140108643,0.313747559,6-30,1
9.998009033,0.098195801,0.3065625,6-30,1
9.958491211,0.021555176,0.234711914,6-30,1
10.03513184,0.041912842,0.15447876,6-30,1
10.02674927,0.040715332,0.166453857,6-30,1
9.968071289,0.087418213,0.311352539,6-30,1
9.915380859,0.107775879,0.20597168,6-30,1
9.975256348,0.033530273,0.186811523,6-30,1
10.17524048,0.083825684,0.062270508,6-30,1
10.03393433,0.10418335,0.337697754,6-30,1
9.933343506,0.098195801,0.285007324,6-30,1
10.02435425,0.086220703,0.268242188,6-30,1
9.923763428,0.065863037,0.120948486,6-30,1
10.08542725,0.046702881,0.098195801,6-30,1
10.05069946,0.106578369,0.20357666,6-30,1
10.08542725,0.128133545,0.071850586,6-30,1
9.946516113,0.055085449,0.179626465,6-30,1
9.901010742,0.106578369,0.326920166,6-30,1
9.86029541,0.117355957,0.213156738,6-30,1
9.947713623,0.017962646,0.244291992,6-30,1
9.936936035,0.029937744,0.183218994,6-30,1
9.968071289,0.070653076,0.161663818,6-30,1
9.96088623,0.128133545,0.294587402,6-30,1
10.13692017,0.058677979,0.108973389,6-30,1
9.999206543,0.077838135,0.141306152,6-30,1
9.935738525,0.057480469,0.220341797,6-30,1
10.02435425,0.081430664,0.128133545,6-30,1
10.00040405,0.015567627,0.2574646,6-30,1
9.917775879,0.170046387,0.2574646,6-30,1
10.0926123,0.098195801,0.134121094,6-30,1
9.996811523,0.033530273,0.245489502,6-30,1
9.993218994,0.0490979,0.275427246,6-30,1
9.978848877,0.05269043,0.267044678,6-30,1
10.02674927,0.089813232,0.235909424,6-30,1
10.01357666,0.142503662,0.201181641,6-30,1
9.895023193,0.038320313,0.156873779,6-30,1
10.01237915,0.107775879,0.221539307,6-30,1
10.15009277,0.106578369,0.131726074,6-30,1
10.13332764,0.124541016,0.172441406,6-30,1
9.938133545,0.106578369,0.225131836,6-30,1
9.927355957,0.022752686,0.246687012,6-30,1
10.10937744,0.067060547,0.110170898,6-30,1
10.10099487,0.096998291,0.15567627,6-30,1
9.954898682,0.091010742,0.30536499,6-30,1
9.938133545,0.147293701,0.261057129,6-30,1
9.996811523,0.110170898,0.192799072,6-30,1
10.0303418,0.053887939,0.237106934,6-30,1
9.942923584,0.035925293,0.20477417,6-30,1
9.871072998,0.148491211,0.245489502,6-30,1
9.978848877,0.05269043,0.192799072,6-30,1
9.953701172,0.107775879,0.170046387,6-30,1
10.10698242,0.064665527,0.15567627,6-30,1
9.922565918,0.045505371,0.258662109,6-30,1
10.14650024,0.095800781,0.079035645,6-30,1
10.1285376,0.05149292,0.141306152,6-30,1
9.916578369,0.108973389,0.263452148,6-30,1
9.956096191,0.073048096,0.313747559,6-30,1
9.863887939,-0.00119751,0.238304443,6-30,1
10.07464966,0.095800781,0.232316895,6-30,1
9.918973389,0.014370117,0.259859619,6-30,1
10.03393433,0.10418335,0.195194092,6-30,1
9.970466309,0.013172607,0.288599854,6-30,1
10.02195923,0.010777588,0.2574646,6-30,1
9.994416504,0.029937744,0.208366699,6-30,1
9.972861328,0.134121094,0.117355957,6-30,1
9.974058838,0.027542725,0.310155029,6-30,1
9.928553467,0.047900391,0.20237915,6-30,1
9.988428955,0.082628174,0.20237915,6-30,1
9.999206543,0.029937744,0.241896973,6-30,1
10.04231689,0.079035645,0.110170898,6-30,1
10.00758911,0.062270508,0.161663818,6-30,1
9.905800781,0.132923584,0.320932617,6-30,1
9.968071289,0.028740234,0.285007324,6-30,1
9.934541016,0.05029541,0.201181641,6-30,1
9.970466309,0.064665527,0.171243896,6-30,1
9.866282959,0.027542725,0.320932617,6-30,1
10.02674927,0.156873779,0.207169189,6-30,1
10.07704468,0.10298584,0.235909424,6-30,1
9.91418335,0.016765137,0.207169189,6-30,1
9.909393311,0.017962646,0.246687012,6-30,1
10.04830444,0.062270508,0.148491211,6-30,1
9.987231445,0.047900391,0.232316895,6-30,1
9.994416504,0.076640625,0.130528564,6-30,1
10.12494507,0.10418335,0.120948486,6-30,1
9.996811523,0.056282959,0.173638916,6-30,1
10.0794397,0.037122803,0.233514404,6-30,1
9.945318604,0.071850586,0.2574646,6-30,1
9.883048096,0.119750977,0.201181641,6-30,1
9.91298584,0.039517822,0.290994873,6-30,1
10.16087036,0.124541016,0.130528564,6-30,1
9.920170898,0.110170898,0.171243896,6-30,1
10.01956421,0.077838135,0.264649658,6-30,1
10.08662476,0.168848877,0.165256348,6-30,1
9.987231445,0.040715332,0.240699463,6-30,1
9.909393311,0.067060547,0.193996582,6-30,1
9.899813232,0.063468018,0.265847168,6-30,1
9.933343506,0.068258057,0.271834717,6-30,1
10.02435425,0.116158447,0.186811523,6-30,1
9.905800781,0.074245605,0.239501953,6-30,1
10.0063916,0.108973389,0.170046387,6-30,1
10.07704468,0.092208252,0.271834717,6-30,1
9.884245605,0.027542725,0.30416748,6-30,1
9.856702881,0.134121094,0.319735107,6-30,1
10.03153931,0.058677979,0.177231445,6-30,1
9.857900391,0.045505371,0.30416748,6-30,1
9.933343506,0.146096191,0.20597168,6-30,1
10.03632935,0.105380859,0.192799072,6-30,1
9.857900391,0.098195801,0.30536499,6-30,1
9.952503662,0.087418213,0.2574646,6-30,1
10.11177246,0.05029541,0.142503662,6-30,1
9.795629883,0.159268799,0.30416748,6-30,1
9.96447876,0.083825684,0.277822266,6-30,1
9.908195801,0.016765137,0.274229736,6-30,1
9.86269043,0.125738525,0.298179932,6-30,1
9.983638916,0.041912842,0.318537598,6-30,1
9.968071289,0.108973389,0.20597168,6-30,1
10.06027954,0.045505371,0.130528564,6-30,1
9.915380859,0.116158447,0.235909424,6-30,1
10.03513184,0.116158447,0.074245605,6-30,1
9.981243896,0.035925293,0.132923584,6-30,1
10.0183667,0.057480469,0.189206543,6-30,1
9.994416504,0.094603271,0.233514404,6-30,1
9.948911133,0.079035645,0.233514404,6-30,1
9.904603271,0.064665527,0.300574951,6-30,1
10.00519409,0.031135254,0.184416504,6-30,1
10.02674927,0.068258057,0.232316895,6-30,1
9.918973389,0.073048096,0.341290283,6-30,1
10.04830444,0.10298584,0.195194092,6-30,1
10.08542725,0.041912842,0.251477051,6-30,1
9.938133545,0.10298584,0.258662109,6-30,1
9.987231445,0.095800781,0.258662109,6-30,1
9.80880249,0.110170898,0.227526855,6-30,1
10.01716919,0.099393311,0.249082031,6-30,1
9.908195801,0.081430664,0.290994873,6-30,1
9.898615723,0.062270508,0.264649658,6-30,1
9.978848877,0.069455566,0.167651367,6-30,1
9.898615723,0.019160156,0.176033936,6-30,1
10.09859985,0.073048096,0.128133545,6-30,1
9.96447876,0.065863037,0.191601563,6-30,1
10.12614258,0.082628174,0.209564209,6-30,1
10.17404297,0.053887939,0.119750977,6-30,1
10.02435425,0.040715332,0.20477417,6-30,1
9.936936035,0.105380859,0.233514404,6-30,1
9.980046387,0.058677979,0.126936035,6-30,1
10.02315674,0.106578369,0.180823975,6-30,1
9.982441406,0.029937744,0.166453857,6-30,1
9.977651367,0.034727783,0.20237915,6-30,1
9.853110352,0.062270508,0.263452148,6-30,1
10.03752686,0.108973389,0.220341797,6-30,1
10.02555176,0.017962646,0.166453857,6-30,1
9.96447876,0.059875488,0.199984131,6-30,1
10.01716919,0.039517822,0.259859619,6-30,1
9.872270508,0.156873779,0.292192383,6-30,1
9.996811523,0.041912842,0.287402344,6-30,1
10.16326538,0.083825684,0.059875488,6-30,1
9.96208374,0.053887939,0.192799072,6-30,1
10.0303418,0.117355957,0.147293701,6-30,1
10.05668701,0.033530273,0.20357666,6-30,1
9.971663818,0.046702881,0.079035645,6-30,1
9.976453857,0.0,0.296982422,6-30,1
9.908195801,0.15088623,0.290994873,6-30,1
10.04830444,0.067060547,0.287402344,6-30,1
9.896220703,0.088615723,0.201181641,6-30,1
9.892628174,0.05269043,0.147293701,6-30,1
10.02674927,0.144898682,0.185614014,6-30,1
9.993218994,0.028740234,0.132923584,6-30,1
9.981243896,0.080233154,0.143701172,6-30,1
9.970466309,0.147293701,0.239501953,6-30,1
10.09021729,0.062270508,0.170046387,6-30,1
9.934541016,0.111368408,0.196391602,6-30,1
9.923763428,0.081430664,0.209564209,6-30,1
10.06147705,0.096998291,0.10418335,6-30,1
9.915380859,0.039517822,0.190404053,6-30,1
10.07704468,0.05269043,0.069455566,6-30,1
9.986033936,0.098195801,0.092208252,6-30,1
10.00040405,0.00239502,0.270637207,6-30,1
9.856702881,0.118553467,0.300574951,6-30,1
9.893825684,0.135318604,0.276624756,6-30,1
9.880653076,0.088615723,0.294587402,6-30,1
10.08303223,0.131726074,0.114960938,6-30,1
9.96088623,0.003592529,0.237106934,6-30,1
9.902208252,0.118553467,0.268242188,6-30,1
9.927355957,0.086220703,0.167651367,6-30,1
10.0674646,0.131726074,0.219144287,6-30,1
9.929750977,0.047900391,0.189206543,6-30,1
10.01716919,0.027542725,0.10059082,6-30,1
10.01716919,0.065863037,0.182021484,6-30,1
9.959688721,0.010777588,0.276624756,6-30,1
9.994416504,0.105380859,0.15567627,6-30,1
9.86269043,0.095800781,0.328117676,6-30,1
10.01956421,0.167651367,0.246687012,6-30,1
10.2267334,0.173638916,0.05269043,6-30,1
9.897418213,0.019160156,0.259859619,6-30,1
10.05069946,0.055085449,0.247884521,6-30,1
9.989626465,0.108973389,0.188009033,6-30,1
10.18003052,0.132923584,0.172441406,6-30,1
9.946516113,0.062270508,0.209564209,6-30,1
10.07464966,0.094603271,0.165256348,6-30,1
9.873468018,0.156873779,0.245489502,6-30,1
10.00758911,0.081430664,0.178428955,6-30,1
10.13572266,0.122145996,0.0,6-30,1
9.995614014,0.064665527,0.287402344,6-30,1
9.831555176,0.119750977,0.325722656,6-30,1
9.842332764,0.069455566,0.232316895,6-30,1
9.895023193,0.081430664,0.211959229,6-30,1
9.921368408,0.129331055,0.238304443,6-30,1
9.872270508,0.040715332,0.302969971,6-30,1
10.02435425,0.05149292,0.170046387,6-30,1
10.04830444,0.106578369,0.240699463,6-30,1
10.00758911,0.043110352,0.173638916,6-30,1
9.954898682,0.067060547,0.180823975,6-30,1
10.08422974,0.059875488,0.25506958,6-30,1
10.1656604,0.074245605,0.064665527,6-30,1
10.01237915,0.108973389,0.190404053,6-30,1
9.892628174,0.076640625,0.182021484,6-30,1
9.884245605,0.114960938,0.310155029,6-30,1
10.01956421,0.088615723,0.171243896,6-30,1
9.885443115,0.094603271,0.180823975,6-30,1
10.02076172,0.061072998,0.192799072,6-30,1
10.00399658,0.083825684,0.275427246,6-30,1
9.984836426,0.117355957,0.168848877,6-30,1
9.975256348,0.021555176,0.125738525,6-30,1
10.00758911,0.065863037,0.189206543,6-30,1
10.22074585,0.118553467,0.055085449,6-30,1
9.893825684,0.095800781,0.281414795,6-30,1
10.0794397,0.098195801,0.20357666,6-30,1
9.992021484,0.046702881,0.298179932,6-30,1
10.06506958,0.10418335,0.178428955,6-30,1
9.920170898,0.061072998,0.209564209,6-30,1
10.02435425,0.10059082,0.146096191,6-30,1
10.19200562,0.073048096,0.088615723,6-30,1
10.00998413,0.068258057,0.274229736,6-30,1
9.86029541,0.088615723,0.25387207,6-30,1
9.978848877,0.089813232,0.281414795,6-30,1
10.05429199,0.148491211,0.274229736,6-30,1
10.00998413,0.10298584,0.126936035,6-30,1
9.971663818,0.083825684,0.135318604,6-30,1
9.884245605,0.027542725,0.211959229,6-30,1
10.19200562,0.136516113,0.142503662,6-30,1
10.00998413,0.034727783,0.267044678,6-30,1
10.00279907,0.099393311,0.219144287,6-30,1
9.989626465,0.040715332,0.310155029,6-30,1
10.00399658,0.148491211,0.239501953,6-30,1
10.07345215,0.067060547,0.075443115,6-30,1
10.01118164,0.031135254,0.178428955,6-30,1
9.954898682,0.111368408,0.292192383,6-30,1
9.977651367,0.126936035,0.271834717,6-30,1
10.07704468,0.087418213,0.162861328,6-30,1
9.918973389,0.087418213,0.30536499,6-30,1
9.948911133,0.092208252,0.373623047,6-30,1
9.996811523,0.110170898,0.166453857,6-30,1
9.91178833,0.070653076,0.176033936,6-30,1
9.933343506,0.0,0.199984131,6-30,1
10.12015503,0.160466309,0.162861328,6-30,1
9.993218994,0.077838135,0.15088623,6-30,1
10.0063916,0.0490979,0.226329346,6-30,1
9.986033936,0.064665527,0.240699463,6-30,1
10.00998413,0.128133545,0.239501953,6-30,1
10.00758911,0.064665527,0.10178833,6-30,1
9.906998291,0.116158447,0.216749268,6-30,1
10.03513184,0.045505371,0.067060547,6-30,1
9.929750977,0.039517822,0.141306152,6-30,1
9.901010742,0.141306152,0.330512695,6-30,1
9.8590979,0.096998291,0.318537598,6-30,1
10.07704468,0.058677979,0.30416748,6-30,1
10.00279907,0.059875488,0.279019775,6-30,1
10.10698242,0.146694946,-0.15447876,6-30,1
9.96328125,-0.013172607,0.207169189,6-30,1
9.893825684,0.075443115,0.201181641,6-30,1
10.11536499,0.170046387,0.197589111,6-30,1
10.0303418,0.107775879,0.161663818,6-30,1
9.917775879,0.062270508,0.229921875,6-30,1
9.987231445,0.118553467,0.197589111,6-30,1
9.969268799,0.017962646,0.296982422,6-30,1
10.01477417,0.120948486,0.234711914,6-30,1
10.04590942,0.10178833,0.124541016,6-30,1
9.857900391,0.044307861,0.325722656,6-30,1
10.00998413,0.111368408,0.347277832,6-30,1
9.871072998,0.088615723,0.252674561,6-30,1
9.978848877,0.076640625,0.353265381,6-30,1
9.966873779,0.070653076,0.15328125,6-30,1
9.934541016,0.021555176,0.280217285,6-30,1
10.05429199,0.031135254,0.10418335,6-30,1
9.929750977,0.05029541,0.162861328,6-30,1
9.845925293,0.180823975,0.264649658,6-30,1
9.975256348,0.065863037,0.261057129,6-30,1
9.91059082,0.081430664,0.2574646,6-30,1
10.0554895,0.110170898,0.160466309,6-30,1
10.03393433,0.043110352,0.30536499,6-30,1
9.995614014,0.055085449,0.161663818,6-30,1
10.10338989,0.089813232,0.108973389,6-30,1
9.918973389,0.020357666,0.196391602,6-30,1
9.968071289,0.073048096,0.191601563,6-30,1
9.96208374,0.094603271,0.183218994,6-30,1
10.03153931,0.05269043,0.330512695,6-30,1
9.918973389,0.106578369,0.148491211,6-30,1
10.17045044,0.149688721,0.159268799,6-30,1
9.854307861,0.107775879,0.354462891,6-30,1
9.906998291,0.119750977,0.183218994,6-30,1
9.939331055,0.041912842,0.265847168,6-30,1
10.03153931,0.107775879,0.225131836,6-30,1
9.953701172,0.026345215,0.188009033,6-30,1
9.968071289,0.085023193,0.173638916,6-30,1
10.03872437,0.0490979,0.213156738,6-30,1
10.06506958,0.108973389,0.159268799,6-30,1
10.00160156,0.040715332,0.208366699,6-30,1
10.1536853,0.093405762,0.096998291,6-30,1
10.19679565,0.059875488,0.079035645,6-30,1
10.0063916,0.122145996,0.293389893,6-30,1
9.897418213,0.128133545,0.295784912,6-30,1
9.915380859,0.014370117,0.228724365,6-30,1
10.0794397,0.147293701,0.271834717,6-30,1
10.06027954,0.077838135,0.197589111,6-30,1
10.00519409,0.026345215,0.30776001,6-30,1
10.15967285,0.075443115,0.217946777,6-30,1
9.902208252,0.064665527,0.228724365,6-30,1
9.926158447,0.041912842,0.174836426,6-30,1
9.958491211,0.087418213,0.176033936,6-30,1
10.01597168,0.057480469,0.286204834,6-30,1
9.954898682,0.088615723,0.183218994,6-30,1
9.922565918,0.095800781,0.290994873,6-30,1
10.06147705,0.089813232,0.208366699,6-30,1
10.02195923,0.099393311,0.091010742,6-30,1
10.02315674,0.065863037,0.223934326,6-30,1
9.838740234,0.077838135,0.232316895,6-30,1
10.0794397,0.116158447,0.276624756,6-30,1
9.972861328,0.041912842,0.287402344,6-30,1
10.12614258,0.142503662,0.180823975,6-30,1
9.994416504,0.092208252,0.138911133,6-30,1
10.19320313,0.046702881,0.208366699,6-30,1
10.04950195,0.15088623,0.259859619,6-30,1
9.826765137,0.033530273,0.286204834,6-30,1
10.0794397,0.098195801,0.165256348,6-30,1
9.970466309,0.118553467,0.289797363,6-30,1
9.971663818,0.056282959,0.185614014,6-30,1
9.980046387,0.114960938,0.173638916,6-30,1
10.12015503,0.085023193,0.067060547,6-30,1
9.982441406,0.037122803,0.143701172,6-30,1
10.12135254,0.077838135,0.098195801,6-30,1
9.947713623,0.034727783,0.174836426,6-30,1
9.946516113,0.063468018,0.238304443,6-30,1
10.17164795,0.064665527,0.137713623,6-30,1
10.03513184,0.037122803,0.301772461,6-30,1
9.926158447,0.058677979,0.136516113,6-30,1
9.989626465,0.058677979,0.20357666,6-30,1
9.927355957,0.061072998,0.238304443,6-30,1
10.0183667,0.05029541,0.211959229,6-30,1
10.06027954,0.112565918,0.119750977,6-30,1
9.918973389,0.05269043,0.233514404,6-30,1
9.948911133,-0.004790039,0.246687012,6-30,1
10.08303223,0.068258057,0.217946777,6-30,1
10.02315674,0.062270508,0.264649658,6-30,1
9.977651367,0.098195801,0.228724365,6-30,1
10.08303223,0.056282959,0.082628174,6-30,1
9.940528564,0.053887939,0.213156738,6-30,1
9.957293701,0.041912842,0.226329346,6-30,1
10.03872437,0.110170898,0.141306152,6-30,1
9.96328125,0.044307861,0.137713623,6-30,1
10.02195923,0.059875488,0.197589111,6-30,1
9.91178833,0.096998291,0.319735107,6-30,1
9.958491211,0.007185059,0.292192383,6-30,1
10.07105713,0.046702881,0.15447876,6-30,1
10.04950195,0.068258057,0.229921875,6-30,1
9.956096191,0.129331055,0.238304443,6-30,1
10.03992188,0.107775879,0.20357666,6-30,1
9.895023193,0.082628174,0.225131836,6-30,1
9.974058838,0.144898682,0.354462891,6-30,1
10.05309448,0.116158447,0.198786621,6-30,1
9.993218994,0.068258057,0.217946777,6-30,1
9.956096191,0.068258057,0.137713623,6-30,1
9.96567627,0.061072998,0.262254639,6-30,1
9.970466309,0.070653076,0.216749268,6-30,1
10.19799316,0.077838135,0.095800781,6-30,1
10.02914429,0.055085449,0.112565918,6-30,1
10.03632935,0.10298584,0.15328125,6-30,1
10.00160156,0.0,0.209564209,6-30,1
9.982441406,0.026345215,0.267044678,6-30,1
10.0435144,0.129331055,0.171243896,6-30,1
9.86029541,0.095800781,0.235909424,6-30,1
10.18601807,0.089813232,0.059875488,6-30,1
10.11536499,0.119750977,0.130528564,6-30,1
10.15248779,0.092208252,0.116158447,6-30,1
9.938133545,0.076640625,0.146096191,6-30,1
9.924960938,0.108973389,0.158071289,6-30,1
9.983638916,0.092208252,0.15447876,6-30,1
9.975256348,0.10418335,0.138911133,6-30,1
9.980046387,0.027542725,0.222736816,6-30,1
9.958491211,0.0490979,0.2574646,6-30,1
10.07464966,0.075443115,0.15208374,6-30,1
9.971663818,0.146096191,0.261057129,6-30,1
10.00519409,0.085023193,0.138911133,6-30,1
10.0183667,0.143701172,0.225131836,6-30,1
9.998009033,0.041912842,0.279019775,6-30,1
10.03513184,-0.043110352,0.215551758,6-30,1
10.15009277,0.10178833,0.063468018,6-30,1
10.03632935,0.126936035,0.209564209,6-30,1
9.804012451,0.123343506,0.245489502,6-30,1
9.992021484,0.067060547,0.287402344,6-30,1
9.994416504,0.089813232,0.105380859,6-30,1
10.03153931,0.046702881,0.124541016,6-30,1
10.07584717,0.147293701,0.20597168,6-30,1
9.848320313,0.035925293,0.296982422,6-30,1
9.855505371,0.113763428,0.302969971,6-30,1
10.02076172,0.069455566,0.189206543,6-30,1
10.08901978,0.021555176,0.120948486,6-30,1
10.11776001,0.087418213,0.123343506,6-30,1
9.989626465,0.035925293,0.335302734,6-30,1
9.939331055,0.044307861,0.225131836,6-30,1
10.1045874,0.046702881,0.119750977,6-30,1
9.850715332,0.085023193,0.276624756,6-30,1
9.968071289,0.092208252,0.273032227,6-30,1
9.933343506,0.108973389,0.213156738,6-30,1
10.04111938,0.075443115,0.232316895,6-30,1
10.01956421,0.057480469,0.298179932,6-30,1
9.915380859,0.00239502,0.265847168,6-30,1
9.954898682,0.067060547,0.164058838,6-30,1
9.993218994,0.089813232,0.293389893,6-30,1
10.04231689,0.085023193,0.189206543,6-30,1
9.897418213,0.038320313,0.185614014,6-30,1
10.00160156,0.089813232,0.312550049,6-30,1
9.915380859,0.135318604,0.164058838,6-30,1
10.16087036,0.125738525,0.064665527,6-30,1
10.01477417,0.123343506,0.213156738,6-30,1
9.974058838,0.111368408,0.273032227,6-30,1
10.09979736,0.098195801,0.180823975,6-30,1
10.08542725,0.15328125,0.228724365,6-30,1
9.902208252,0.020357666,0.125738525,6-30,1
9.857900391,0.080233154,0.247884521,6-30,1
9.91059082,0.053887939,0.246687012,6-30,1
9.992021484,0.160466309,0.250279541,6-30,1
9.977651367,0.105380859,0.313747559,6-30,1
10.00279907,0.111368408,0.251477051,6-30,1
9.980046387,0.025147705,0.285007324,6-30,1
10.04471191,0.126936035,0.20237915,6-30,1
9.959688721,0.053887939,0.267044678,6-30,1
10.01597168,0.116158447,0.15447876,6-30,1
9.833950195,0.096998291,0.265847168,6-30,1
9.957293701,0.075443115,0.273032227,6-30,1
10.15248779,0.116158447,0.233514404,6-30,1
9.887838135,0.129331055,0.392783203,6-30,1
9.842332764,0.131726074,0.280217285,6-30,1
9.996811523,0.053887939,0.294587402,6-30,1
10.09740234,0.069455566,0.162861328,6-30,1
10.04830444,0.070653076,0.130528564,6-30,1
9.951306152,0.081430664,0.252674561,6-30,1
10.05429199,0.088615723,0.055085449,6-30,1
9.942923584,0.013172607,0.192799072,6-30,1
9.936936035,0.062270508,0.201181641,6-30,1
10.03872437,0.10178833,0.226329346,6-30,1
10.05189697,0.073048096,0.192799072,6-30,1
9.918973389,0.05269043,0.192799072,6-30,1
10.04111938,0.120948486,0.135318604,6-30,1
9.902208252,0.142503662,0.285007324,6-30,1
10.00758911,0.034727783,0.285007324,6-30,1
10.04231689,0.010777588,0.292192383,6-30,1
10.0926123,0.126936035,0.262254639,6-30,1
10.08422974,0.105380859,0.132923584,6-30,1
9.934541016,0.105380859,0.246687012,6-30,1
9.938133545,0.129331055,0.2574646,6-30,1
9.96447876,0.118553467,0.233514404,6-30,1
9.982441406,0.037122803,0.209564209,6-30,1
9.992021484,0.085023193,0.112565918,6-30,1
9.942923584,0.040715332,0.325722656,6-30,1
10.10698242,0.083825684,0.124541016,6-30,1
9.971663818,0.047900391,0.182021484,6-30,1
10.02195923,0.05269043,0.30536499,6-30,1
9.886640625,0.040715332,0.249082031,6-30,1
10.08063721,0.105380859,0.281414795,6-30,1
9.980046387,0.071850586,0.390388184,6-30,1
10.04471191,0.099393311,0.214354248,6-30,1
10.09740234,0.069455566,0.233514404,6-30,1
9.86029541,0.073048096,0.134121094,6-30,1
9.945318604,0.040715332,0.228724365,6-30,1
9.990823975,0.119750977,0.213156738,6-30,1
9.940528564,0.053887939,0.184416504,6-30,1
9.945318604,0.008382568,0.235909424,6-30,1
9.933343506,0.069455566,0.176033936,6-30,1
9.958491211,0.081430664,0.247884521,6-30,1
10.03393433,0.082628174,0.092208252,6-30,1
10.10698242,0.106578369,0.156873779,6-30,1
9.986033936,0.108973389,0.161663818,6-30,1
10.00519409,0.065863037,0.124541016,6-30,1
10.01597168,0.083825684,0.237106934,6-30,1
9.91178833,0.061072998,0.282612305,6-30,1
10.03992188,0.15447876,0.221539307,6-30,1
10.0926123,0.088615723,0.189206543,6-30,1
10.09979736,0.076640625,0.219144287,6-30,1
10.00279907,0.05029541,0.083825684,6-30,1
9.96208374,0.032332764,0.15328125,6-30,1
9.994416504,0.027542725,0.25506958,6-30,1
9.899813232,0.068258057,0.261057129,6-30,1
10.16446289,0.126936035,0.123343506,6-30,1
9.987231445,0.019160156,0.239501953,6-30,1
9.934541016,0.110170898,0.247884521,6-30,1
9.853110352,0.095800781,0.293389893,6-30,1
9.884245605,0.077838135,0.247884521,6-30,1
10.17404297,0.074245605,0.171243896,6-30,1
9.924960938,0.038320313,0.285007324,6-30,1
10.02794678,0.071850586,0.215551758,6-30,1
9.954898682,0.069455566,0.222736816,6-30,1
9.879455566,0.132923584,0.298179932,6-30,1
10.0794397,0.077838135,0.214354248,6-30,1
10.06027954,0.111368408,0.135318604,6-30,1
9.890233154,0.059875488,0.268242188,6-30,1
10.00040405,0.112565918,0.130528564,6-30,1
9.978848877,0.025147705,0.310155029,6-30,1
10.11177246,0.013172607,0.179626465,6-30,1
10.00160156,0.058677979,0.134121094,6-30,1
10.04830444,0.044307861,0.201181641,6-30,1
9.980046387,0.058677979,0.263452148,6-30,1
9.948911133,0.132923584,0.221539307,6-30,1
10.00878662,0.075443115,0.15328125,6-30,1
9.899813232,0.085023193,0.240699463,6-30,1
9.992021484,0.057480469,0.15208374,6-30,1
9.877060547,0.130528564,0.361647949,6-30,1
9.906998291,0.033530273,0.258662109,6-30,1
9.96447876,0.158071289,0.252674561,6-30,1
10.04830444,0.137713623,0.156873779,6-30,1
9.86149292,0.038320313,0.241896973,6-30,1
9.953701172,0.074245605,0.172441406,6-30,1
9.927355957,0.096998291,0.107775879,6-30,1
9.959688721,0.05269043,0.261057129,6-30,1
9.908195801,0.034727783,0.172441406,6-30,1
10.04590942,0.128133545,0.237106934,6-30,1
10.16206787,0.111368408,0.20477417,6-30,1
10.07105713,0.055085449,0.25387207,6-30,1
10.10817993,0.087418213,0.146096191,6-30,1
10.21595581,0.022752686,0.085023193,6-30,1
9.854307861,0.120948486,0.240699463,6-30,1
10.03513184,0.068258057,0.25506958,6-30,1
10.09380981,0.112565918,0.088615723,6-30,1
9.96447876,0.053887939,0.214354248,6-30,1
10.00279907,0.073048096,0.265847168,6-30,1
10.07584717,0.083825684,0.0490979,6-30,1
9.939331055,0.023950195,0.237106934,6-30,1
9.981243896,0.0490979,0.174836426,6-30,1
9.86269043,0.10298584,0.270637207,6-30,1
9.941726074,0.015567627,0.176033936,6-30,1
9.926158447,0.058677979,0.231119385,6-30,1
10.0554895,0.093405762,0.088615723,6-30,1
9.990823975,0.061072998,0.113763428,6-30,1
10.0063916,0.071850586,0.213156738,6-30,1
10.02674927,0.137713623,0.226329346,6-30,1
10.00998413,0.067060547,0.267044678,6-30,1
10.14171021,0.098195801,0.120948486,6-30,1
9.918973389,0.028740234,0.235909424,6-30,1
10.12015503,0.160466309,0.179626465,6-30,1
10.0554895,0.064665527,0.161663818,6-30,1
9.895023193,0.111368408,0.258662109,6-30,1
9.975256348,0.087418213,0.105380859,6-30,1
9.868677979,0.138911133,0.403560791,6-30,1
10.01237915,0.092208252,0.228724365,6-30,1
9.904603271,0.057480469,0.265847168,6-30,1
10.01357666,0.064665527,0.277822266,6-30,1
9.933343506,0.05269043,0.296982422,6-30,1
